RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_20	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_DURATION_20	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	stimulus_duration	sub_id	trial_number	trial_type	video_file
Kelly_1	2	Kelly_1.edf	RIGHT	RECORDING_SESSION	170574.22	2488.50	759	2128	0.1826	true	13230	416	2	22	[22]	2	7065	1	631.60	309.40	0	806	8037	0.1176	2	69.10	336.70	7065	10.94	-7.12	7064	1	7008	0.2353	4	0	0	1	.	0	0	781	.	.	21	9	leaving_agent	474	3	16033	966.90	406.20	474	16506	0.0588	1	195.90	-28.00	16033	10.21	-6.61	16032	12	15962	561	0	0	3692.00	2036.00	.	0	0	0	0	0	0	551	790	3	390	1	7618	776.30	509.70	848	12659	0.0588	1	137.10	-160.30	11812	420	1	.	-5793	848	2	11812	908.10	236.60	474	16506	0.0588	1	195.90	-28.00	16033	95	RECTANGLE	[22, 20, 21, 0, 20, 22, 0, 21, 22, 20, 21, 0, 22, 0]	true	1645523	2	from_reaction	true	1632296	Fixations	11657.00	17	3	Trial: 2	1625726	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	GG	18-1	30.3	1	19000	18	1	cong	GG_100.mp4
Kelly_1	2	Kelly_1.edf	RIGHT	RECORDING_SESSION	208828.00	2466.80	759	4701	0.4033	true	13231	438	1	.	.	1	6570	0	224.30	258.00	1	438	7007	0.0588	1	150.30	.	6570	.	.	.	.	.	0.2941	5	2	0	1	.	1790	0	371	.	.	22	4	pointing_agent	457	4	17800	109.30	141.80	457	18256	0.0588	1	80.30	-312.50	17800	5.79	-177.47	17799	14	17753	74	0	0	2921.00	2283.00	.	0	0	1	2	1	2	8734	450	4	2654	2	8576	205.10	226.40	2654	11229	0.0588	1	176.10	-490.80	8576	4701	0	.	-5793	781	3	12798	258.70	197.90	1152	14176	0.1176	2	229.70	-834.10	12798	95	RECTANGLE	[22, 20, 21, 0, 20, 22, 0, 21, 22, 20, 21, 0, 22, 0]	true	1645523	2	from_reaction	true	1632296	Fixations	11657.00	17	3	Trial: 2	1625726	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	GG	18-1	30.3	1	19000	18	1	cong	GG_100.mp4
Kelly_2	1	Kelly_2.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	11826879	2	from_reaction	true	11822652	Fixations	4011.00	7	1	Trial: 1	11816466	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_2	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	fam	18-2	30.3	2	10000	18	1	fam	fam_100.mp4
Kelly_2	2	Kelly_2.edf	RIGHT	RECORDING_SESSION	70685.83	2263.40	534	3279	0.2785	false	.	102	3	21	[21]	3	6842	1	613.60	315.00	0	3253	10163	0.2105	4	251.60	-307.20	6842	0.85	145.89	6841	2	6827	0.2632	5	3	0	1	.	3151	0	1379	.	.	20	.	FIXATION_TRIGGER	26	2	16387	377.80	357.10	26	16412	0.0526	1	15.80	-138.90	16387	5.95	-122.52	16386	13	16312	362	0	0	2648.00	2069.00	.	1	2	0	0	0	0	3253	662	2	424	1	6967	482.50	254.20	26	16412	0.0526	1	15.80	-138.90	16387	3253	1	.	.	417	1	7420	524.10	407.20	.	.	.	.	.	.	.	234	ELLIPSE	[0, 21, 20, 0, 21, 0, 21, 0, 21, 20, 22, 0, 22]	true	11846927	2	from_reaction	true	11833724	Fixations	11774.00	19	3	Trial: 2	11827625	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_2	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	18-2	30.3	2	19000	18	2	incong	GA_100.mp4
Kelly_2	2	Kelly_2.edf	RIGHT	RECORDING_SESSION	177536.40	2345.22	759	6600	0.5606	true	13230	159	2	.	.	2	6605	0	669.20	350.00	1	3274	10163	0.2632	5	151.70	127.00	6605	8.46	-31.32	6604	1	6537	0.4737	9	2	0	0	.	128	0	0	.	.	21	11	approaching_agent	26	4	16387	377.80	357.10	1257	16412	0.1053	2	220.90	-349.00	15081	5.95	-122.52	16386	13	16312	561	0	0	2729.00	2069.00	.	0	0	1	2	1	2	6801	790	4	88	1	6842	613.60	315.00	781	11531	0.0526	1	89.90	-146.40	10751	3522	0	1379	-5794	424	1	6967	482.50	254.20	1288	14159	0.0526	1	176.90	-683.40	12872	95	RECTANGLE	[0, 21, 20, 0, 21, 0, 21, 0, 21, 20, 22, 0, 22]	true	11846927	2	from_reaction	true	11833724	Fixations	11774.00	19	3	Trial: 2	11827625	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_2	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	18-2	30.3	2	19000	18	2	incong	GA_100.mp4
Kelly_2	2	Kelly_2.edf	RIGHT	RECORDING_SESSION	208828.00	2736.25	759	2505	0.2128	true	13230	1379	15	20	[20, 21]	11	16445	2	235.70	213.30	1	1636	18142	0.1579	3	206.70	-303.80	16445	4.32	129.72	16444	14	16413	0.2105	4	0	0	2	.	0	0	257	.	.	22	4	pointing_agent	869	2	18434	268.00	173.10	869	19302	0.0526	1	239.00	113.20	18434	9.12	18.98	18433	18	18363	74	1	0	2932.00	2517.00	.	0	0	0	0	0	0	2504	450	2	249	1	17849	145.40	220.70	869	19302	0.0526	1	239.00	113.20	18434	2504	0	.	-5794	8	1	18135	69.20	270.00	.	.	.	.	.	.	.	95	RECTANGLE	[0, 21, 20, 0, 21, 0, 21, 0, 21, 20, 22, 0, 22]	true	11846927	2	from_reaction	true	11833724	Fixations	11774.00	19	3	Trial: 2	11827625	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_2	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	18-2	30.3	2	19000	18	2	incong	GA_100.mp4
Kelly_3	1	Kelly_3.edf	RIGHT	RECORDING_SESSION	70685.83	2630.00	534	125	0.0327	false	.	125	7	.	.	2	8685	0	505.10	240.60	1	125	8809	0.1111	1	143.10	-282.40	8685	2.81	158.84	8684	6	8652	0.1111	1	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	125	1	8685	505.10	240.60	125	8809	0.1111	1	143.10	-282.40	8685	2.81	158.84	8684	6	8652	362	1	1	2630.00	2630.00	.	0	0	0	0	0	0	125	662	1	.	.	.	.	.	.	.	.	.	.	.	.	125	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0, 20, 0]	true	8220663	2	from_reaction	true	8216436	Fixations	3819.00	9	1	Trial: 1	8210370	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_3	1	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	18-3	12	3	10000	18	1	fam	fam_100.mp4
Kelly_3	2	Kelly_3.edf	RIGHT	RECORDING_SESSION	70685.83	2952.50	534	3251	0.2720	false	.	648	2	21	[21]	2	11461	1	641.90	390.10	0	3251	14767	0.2667	4	279.90	-237.50	11461	7.18	-76.25	11460	1	11405	0.2667	4	3	0	.	0	2603	0	.	0	.	20	.	FIXATION_TRIGGER	1339	1	13429	377.20	324.10	3251	14767	0.2667	4	279.90	-237.50	11461	1.51	170.84	13428	4	13408	362	0	0	3058.00	2721.00	.	1	1	0	0	0	0	3251	662	1	240	1	12124	570.60	376.00	.	.	.	.	.	.	.	3251	1	.	.	1024	1	12384	479.20	351.90	.	.	.	.	.	.	.	234	ELLIPSE	[21, 20, 0, 21, 0, 21, 23, 21, 23, 21]	true	8245494	2	from_reaction	true	8232294	Fixations	11952.00	15	3	Trial: 2	8221353	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_3	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CA	18-3	12	3	19000	18	3	cong	CA_100.mp4
Kelly_3	2	Kelly_3.edf	RIGHT	RECORDING_SESSION	177536.40	2789.33	759	9414	0.7877	true	13224	464	1	.	.	1	10941	0	599.50	163.90	1	3466	14767	0.3333	5	38.50	.	10941	.	.	.	.	.	0.6000	9	1	0	.	2	648	0	.	1116	.	21	11	approaching_agent	1306	5	22836	518.20	166.20	1306	24141	0.0667	1	238.20	367.60	22836	9.87	-7.59	22835	14	22713	561	0	0	3058.00	2564.00	.	1	2	1	1	1	1	6935	790	5	554	1	11461	641.90	390.10	1586	16862	0.0667	1	236.60	-385.40	15277	3684	0	650	-5800	210	1	12124	570.60	376.00	1634	19849	0.0667	1	174.00	-433.30	18216	95	RECTANGLE	[21, 20, 0, 21, 0, 21, 23, 21, 23, 21]	true	8245494	2	from_reaction	true	8232294	Fixations	11952.00	15	3	Trial: 2	8221353	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_3	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CA	18-3	12	3	19000	18	3	cong	CA_100.mp4
Kelly_3	2	Kelly_3.edf	RIGHT	RECORDING_SESSION	207832.00	2634.50	759	1116	0.0934	true	13224	650	12	21	[21, 20]	7	19915	2	232.00	163.10	1	650	20564	0.0667	1	203.00	-435.00	19915	6.30	179.28	19914	11	19850	0.1333	2	0	2	.	0	0	2727	.	0	.	23	2	inviting_agent	466	2	22247	193.40	151.30	466	22712	0.0667	1	164.40	-492.20	22247	9.50	-177.58	22246	13	22056	19	1	1	2685.00	2584.00	.	0	0	1	2	1	2	3843	395	2	466	2	22247	193.40	151.30	466	22712	0.0667	1	164.40	-492.20	22247	1116	0	.	-5800	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[21, 20, 0, 21, 0, 21, 23, 21, 23, 21]	true	8245494	2	from_reaction	true	8232294	Fixations	11952.00	15	3	Trial: 2	8221353	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_3	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CA	18-3	12	3	19000	18	3	cong	CA_100.mp4
Kelly_4	1	Kelly_4.edf	RIGHT	RECORDING_SESSION	70685.83	2361.00	534	1586	0.3943	false	.	274	3	.	.	2	8064	0	423.80	289.30	1	1586	9724	0.4286	3	61.80	157.30	8064	5.19	-3.34	8063	2	8005	0.4286	3	2	.	.	.	1312	.	.	.	.	20	.	FIXATION_TRIGGER	236	1	9489	405.60	285.70	1586	9724	0.4286	3	61.80	157.30	8064	5.09	-178.56	9488	4	9449	362	1	1	2527.00	2255.00	.	0	0	0	0	0	0	1586	662	1	1076	1	8373	617.30	300.40	.	.	.	.	.	.	.	1586	0	.	.	236	1	9489	405.60	285.70	.	.	.	.	.	.	.	234	ELLIPSE	[0, 20, 0]	true	2564056	2	from_reaction	true	2559831	Fixations	4022.00	7	1	Trial: 1	2553068	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_4	1	False	(255, 255, 255, 255)	white	w_fly64.mp4	fam	18-4	30.3	4	10000	18	1	fam	fam_100.mp4
Kelly_4	2	Kelly_4.edf	RIGHT	RECORDING_SESSION	70685.83	2629.25	534	2253	0.1989	false	.	662	1	.	.	1	7145	0	576.80	272.10	1	954	8119	0.1111	2	214.80	.	7145	.	.	.	.	.	0.2222	4	1	2	0	.	292	1595	0	.	.	20	.	FIXATION_TRIGGER	538	3	16548	552.60	280.30	538	17085	0.0556	1	190.60	-314.70	16548	1.91	176.06	16547	13	16520	362	1	1	2881.00	2396.00	.	0	0	0	0	0	0	954	662	3	292	1	7828	631.00	317.90	761	11048	0.0556	1	154.20	-683.90	10288	954	0	562	.	761	2	10288	516.20	295.60	538	17085	0.0556	1	190.60	-314.70	16548	234	ELLIPSE	[20, 21, 0, 20, 0, 21, 0, 20, 21, 0, 21]	true	2585206	2	from_reaction	true	2571979	Fixations	11329.00	18	3	Trial: 2	2564834	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_4	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CG	18-4	30.3	4	19000	18	4	incong	CG_100.mp4
Kelly_4	2	Kelly_4.edf	RIGHT	RECORDING_SESSION	170574.22	2473.50	759	4774	0.4214	true	13230	623	1	.	.	1	7145	0	576.80	272.10	1	2037	9441	0.2222	4	15.80	.	7145	.	.	.	.	.	0.4444	8	0	2	0	.	0	1013	0	.	.	21	9	leaving_agent	338	4	19988	774.60	213.70	688	20325	0.1111	2	32.70	-44.20	19420	1.59	103.92	19987	17	19770	561	1	1	2749.00	2199.00	.	0	0	0	0	0	0	5273	790	4	229	1	7828	631.00	317.90	1016	16225	0.0556	1	129.00	-205.80	15210	3974	0	.	-5793	532	1	8159	810.60	484.40	1033	18177	0.0556	1	15.70	8.40	17145	95	RECTANGLE	[20, 21, 0, 20, 0, 21, 0, 20, 21, 0, 21]	true	2585206	2	from_reaction	true	2571979	Fixations	11329.00	18	3	Trial: 2	2564834	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_4	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CG	18-4	30.3	4	19000	18	4	incong	CG_100.mp4
Kelly_4	2	Kelly_4.edf	RIGHT	RECORDING_SESSION	207832.00	.	759	0	0.0000	true	13231	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	22	2	inviting_agent	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	19	0	0	.	.	.	.	.	.	.	.	.	.	395	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-5793	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[20, 21, 0, 20, 0, 21, 0, 20, 21, 0, 21]	true	2585206	2	from_reaction	true	2571979	Fixations	11329.00	18	3	Trial: 2	2564834	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Kelly_4	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CG	18-4	30.3	4	19000	18	4	incong	CG_100.mp4
Knopfi_1	1	Knopfi_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	11475636	2	from_reaction	true	11471410	Fixations	3361.00	5	1	Trial: 1	11463803	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_1	1	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	12-1	12	1	10000	12	1	fam	fam_100.mp4
Knopfi_1	2	Knopfi_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[22, 21, 22]	true	11495788	2	from_reaction	true	11482590	Fixations	12999.00	3	3	Trial: 2	11476325	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_1	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CG	12-1	12	1	19000	12	1	incong	CG_100.mp4
Knopfi_1	2	Knopfi_1.edf	RIGHT	RECORDING_SESSION	170574.22	4777.00	759	1226	0.0943	true	13223	1226	2	22	[22]	2	6749	1	719.70	214.20	0	1226	8653	0.3333	1	157.20	357.50	6749	14.46	-2.63	6748	1	6693	0.3333	1	0	0	1	.	0	0	796	.	.	21	9	leaving_agent	1226	1	6749	719.70	214.20	1226	8653	0.3333	1	157.20	357.50	6749	14.46	-2.63	6748	1	6693	561	0	0	4777.00	4777.00	.	1	1	0	0	0	0	11775	790	1	.	.	.	.	.	.	.	.	.	.	.	.	11775	1	.	-5800	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[22, 21, 22]	true	11495788	2	from_reaction	true	11482590	Fixations	12999.00	3	3	Trial: 2	11476325	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_1	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CG	12-1	12	1	19000	12	1	incong	CG_100.mp4
Knopfi_1	2	Knopfi_1.edf	RIGHT	RECORDING_SESSION	207832.00	4847.50	759	1225	0.0942	true	13224	428	1	.	.	1	6265	0	203.50	201.70	1	428	6692	0.3333	1	184.50	.	6265	.	.	.	.	.	0.6667	2	0	1	0	.	0	11775	0	.	.	22	2	inviting_agent	797	2	18667	271.70	190.40	797	19463	0.3333	1	242.70	-700.70	18667	14.17	174.89	18666	2	18524	19	0	0	4945.00	4750.00	.	0	0	1	1	1	1	12999	395	2	797	2	18667	271.70	190.40	797	19463	0.3333	1	242.70	-700.70	18667	1224	0	.	-5800	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[22, 21, 22]	true	11495788	2	from_reaction	true	11482590	Fixations	12999.00	3	3	Trial: 2	11476325	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_1	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CG	12-1	12	1	19000	12	1	incong	CG_100.mp4
Knopfi_2	1	Knopfi_2.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	17358215	2	from_reaction	true	17353989	Fixations	4156.00	3	1	Trial: 1	17347785	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_2	1	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	fam	12-2	12	2	10000	12	1	fam	fam_100.mp4
Knopfi_2	2	Knopfi_2.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	.	0	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[23, 21, 0]	true	17383893	2	from_reaction	true	17370693	Fixations	13086.00	3	3	Trial: 2	17358888	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_2	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CA	12-2	12	2	19000	12	2	cong	CA_100.mp4
Knopfi_2	2	Knopfi_2.edf	RIGHT	RECORDING_SESSION	177536.40	4172.00	759	626	0.0478	true	13227	626	2	23	[23]	2	12270	1	699.70	139.30	0	626	13341	0.3333	1	138.70	230.90	12270	10.80	-4.38	12269	1	12214	0.3333	1	0	0	.	0	0	0	.	0	.	21	11	approaching_agent	626	1	12270	699.70	139.30	626	13341	0.3333	1	138.70	230.90	12270	10.80	-4.38	12269	1	12214	561	0	0	4172.00	4172.00	.	1	1	0	0	0	0	12210	790	1	.	.	.	.	.	.	.	.	.	.	.	.	12210	1	.	-5797	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[23, 21, 0]	true	17383893	2	from_reaction	true	17370693	Fixations	13086.00	3	3	Trial: 2	17358888	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_2	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CA	12-2	12	2	19000	12	2	cong	CA_100.mp4
Knopfi_2	2	Knopfi_2.edf	RIGHT	RECORDING_SESSION	207832.00	3803.00	759	409	0.0313	true	13227	409	1	.	.	1	11805	0	330.10	107.50	1	409	12213	0.3333	1	311.10	.	11805	.	.	.	.	.	0.3333	1	0	1	.	0	0	12210	.	0	.	23	2	inviting_agent	409	1	11805	330.10	107.50	409	12213	0.3333	1	311.10	.	11805	.	.	.	.	.	19	0	0	3803.00	3803.00	.	0	0	1	1	1	1	12619	395	1	.	.	.	.	.	.	.	.	.	.	.	.	409	0	.	-5797	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[23, 21, 0]	true	17383893	2	from_reaction	true	17370693	Fixations	13086.00	3	3	Trial: 2	17358888	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Knopfi_2	2	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	CA	12-2	12	2	19000	12	2	cong	CA_100.mp4
