RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_20	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_DURATION_20	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	stimulus_duration	sub_id	trial_number	trial_type	video_file
Jimi_2	2	Jimi_2.edf	RIGHT	RECORDING_SESSION	207832	3149.5	759	7735	0.4173	TRUE	19024	177	2	20	[20]	2	1801	1	313	255.7	1	5962	7791	0.1429	2	294	-517	1801	6.25	154.43	1800	1	1755	0.2857	4	0	2	.	2	0	2454	.	7119	.	23	2	inviting_agent	1334	2	12400	177.6	218.3	1773	13733	0.1429	2	195.4	-347.6	11941	1.61	176.51	12399	8	12380	19	0	0	3313	2843	.	0	0	1	2	1	2	18331	395	2	5785	1	2007	203.9	240.5	1773	13733	0.1429	2	195.4	-347.6	11941	7735	0	.	0	439	2	11941	224.4	223.4	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 23, 21, 20, 21, 23, 21, 20, 21]"	TRUE	5473536	1	video	TRUE	5454538	Fixations	18537	14	3	Trial: 2	5452989	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_2	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	26-Feb	30.3	2	19000	26	2	cong	CA_100.mp4
Jimi_3	1	Jimi_3.edf	RIGHT	RECORDING_SESSION	70685.83	2638	534	537	0.0561	FALSE	.	125	2	.	.	2	641	0	538.7	407.8	1	125	765	0.0769	1	176.7	-169.1	641	4.08	-90	640	1	600	0.1538	2	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	412	2	9113	456.3	259.5	412	9524	0.0769	1	94.3	-306.7	9113	5.6	171.14	9112	10	9070	362	1	1	2773	2503	.	0	0	0	0	0	0	537	662	2	412	2	9113	456.3	259.5	412	9524	0.0769	1	94.3	-306.7	9113	537	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[0, 20, 0, 20, 0]"	TRUE	5615826	1	video	TRUE	5605807	Fixations	9571	13	1	Trial: 1	5605209	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_3	1	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	fam	26-Mar	12	3	10000	26	1	fam	fam_100.mp4
Jimi_3	2	Jimi_3.edf	RIGHT	RECORDING_SESSION	70685.83	2477	534	264	0.0144	FALSE	.	264	1	.	.	1	3408	0	480.7	337.2	1	264	3671	0.0833	1	118.7	.	3408	.	.	.	.	.	0.0833	1	0	0	1	.	0	0	5803	.	.	20	.	FIXATION_TRIGGER	264	1	3408	480.7	337.2	264	3671	0.0833	1	118.7	.	3408	.	.	.	.	.	362	1	1	2477	2477	.	0	0	0	0	0	0	264	662	1	.	.	.	.	.	.	.	.	.	.	.	.	264	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 22, 21, 0, 21, 0, 22]"	TRUE	5638922	1	video	TRUE	5619923	Fixations	18320	12	3	Trial: 2	5616515	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CG	26-Mar	12	3	19000	26	3	incong	CG_100.mp4
Jimi_3	2	Jimi_3.edf	RIGHT	RECORDING_SESSION	170574.22	2633.5	759	2467	0.1347	TRUE	19023	462	3	22	"[22, 20]"	3	9585	2	674.6	292.9	0	1189	11053	0.25	3	113.6	356.1	9585	13	-1.78	9584	2	9524	0.3333	4	0	2	0	.	0	788	0	.	.	21	9	leaving_agent	1278	2	11703	910.2	209.6	1278	12980	0.0833	1	139.2	-95.2	11703	11.41	-51.45	11702	6	11647	561	0	0	2733	2560	.	1	1	0	0	0	0	2653	790	2	140	1	10213	787.9	515.5	1278	12980	0.0833	1	139.2	-95.2	11703	2653	1	.	0	587	1	10436	738.8	358.9	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22, 21, 0, 21, 0, 22]"	TRUE	5638922	1	video	TRUE	5619923	Fixations	18320	12	3	Trial: 2	5616515	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CG	26-Mar	12	3	19000	26	3	incong	CG_100.mp4
Jimi_3	2	Jimi_3.edf	RIGHT	RECORDING_SESSION	207832	2915.33	759	7017	0.383	TRUE	19024	5803	2	20	[20]	2	3721	1	204.9	272	1	5803	9523	0.0833	1	185.9	-461.7	3721	8.5	171.48	3720	1	3672	0.25	3	0	1	1	.	0	587	1011	.	.	22	2	inviting_agent	1011	2	21355	186.3	239.6	1214	22365	0.1667	2	66.8	118.4	21129	2.02	-17.57	21354	11	21332	19	0	0	3035	2796	.	0	0	1	1	1	1	9670	395	2	203	2	21129	95.8	214.4	1214	22365	0.1667	2	66.8	118.4	21129	7017	0	.	0	1011	2	21355	186.3	239.6	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22, 21, 0, 21, 0, 22]"	TRUE	5638922	1	video	TRUE	5619923	Fixations	18320	12	3	Trial: 2	5616515	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CG	26-Mar	12	3	19000	26	3	incong	CG_100.mp4
Jimi_4	1	Jimi_4.edf	RIGHT	RECORDING_SESSION	70685.83	2410	534	1379	0.146	FALSE	.	176	1	.	.	1	439	0	517.9	380.6	1	316	776	0.1053	2	155.9	.	439	.	.	.	.	.	0.3158	6	1	.	.	.	140	.	.	.	.	20	.	FIXATION_TRIGGER	263	5	8870	477.3	259.8	263	9132	0.0526	1	115.3	-287.4	8870	3.81	170.95	8869	15	8840	362	1	1	2561	2178	.	0	0	0	0	0	0	1379	662	5	140	1	637	453	294.8	341	2256	0.0526	1	123.1	174.9	1916	1379	0	.	.	341	2	1916	485.1	248.4	181	3280	0.0526	1	150.8	-288.9	3100	234	ELLIPSE	"[20, 0, 20, 0, 20, 0, 20, 0, 20, 0]"	TRUE	275215	1	video	TRUE	265196	Fixations	9442	19	1	Trial: 1	264757	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_4	1	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	fam	26-Apr	12	4	10000	26	1	fam	fam_100.mp4
Jimi_4	2	Jimi_4.edf	RIGHT	RECORDING_SESSION	70685.83	2237	534	222	0.012	FALSE	.	222	1	.	.	1	269	0	472.7	316.7	1	222	490	0.1111	1	110.7	.	269	.	.	.	.	.	0.1111	1	0	0	1	.	0	0	161	.	.	20	.	FIXATION_TRIGGER	222	1	269	472.7	316.7	222	490	0.1111	1	110.7	.	269	.	.	.	.	.	362	1	1	2237	2237	.	0	0	0	0	0	0	222	662	1	.	.	.	.	.	.	.	.	.	.	.	.	222	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 22, 21, 22]"	TRUE	295228	1	video	TRUE	276207	Fixations	18482	9	3	Trial: 2	275938	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_4	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GG	26-Apr	12	4	19000	26	4	cong	GG_100.mp4
Jimi_4	2	Jimi_4.edf	RIGHT	RECORDING_SESSION	170574.22	2278	759	3053	0.1652	TRUE	19023	870	4	22	"[22, 20]"	3	6778	2	694.3	271.1	0	3053	10285	0.3333	3	137.8	348.3	6778	11.93	-1.19	6777	3	6718	0.3333	3	0	2	1	.	0	2184	5834	.	.	21	9	leaving_agent	1666	1	8620	880.4	259.3	3053	10285	0.3333	3	137.8	348.3	6778	8.42	106.17	8619	5	8564	561	0	0	2475	2110	.	1	1	0	0	0	0	3372	790	1	517	1	8046	940	545.9	.	.	.	.	.	.	.	3372	1	.	0	1666	1	8620	880.4	259.3	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22, 21, 22]"	TRUE	295228	1	video	TRUE	276207	Fixations	18482	9	3	Trial: 2	275938	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_4	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GG	26-Apr	12	4	19000	26	4	cong	GG_100.mp4
Jimi_4	2	Jimi_4.edf	RIGHT	RECORDING_SESSION	208828	2390.4	759	14856	0.8038	TRUE	19024	161	2	20	[20]	2	522	1	374.1	264.3	1	6128	6717	0.2222	2	300.1	-398.7	522	2.38	159.27	521	1	491	0.5556	5	0	1	3	.	0	1188	8893	.	.	22	4	pointing_agent	2750	2	16541	183.1	220.4	8728	19290	0.3333	3	184.9	-806.4	10374	2.52	1.49	16540	8	16517	74	0	0	2571	2269	.	0	0	1	1	1	1	18260	450	2	5967	1	718	212.7	236	8728	19290	0.3333	3	184.9	-806.4	10374	14888	0	.	0	5834	2	10374	213.9	229	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22, 21, 22]"	TRUE	295228	1	video	TRUE	276207	Fixations	18482	9	3	Trial: 2	275938	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Jimi_4	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GG	26-Apr	12	4	19000	26	4	cong	GG_100.mp4
Joker_1	1	Joker_1.edf	RIGHT	RECORDING_SESSION	70685.83	2491.33	534	508	0.0534	FALSE	.	175	1	.	.	1	120	0	548.9	372.7	1	315	481	0.1818	2	186.9	.	120	.	.	.	.	.	0.2727	3	1	.	.	.	140	.	.	.	.	20	.	FIXATION_TRIGGER	193	2	1977	535	240.7	193	2169	0.0909	1	173	-226.1	1977	2.09	-136.17	1976	5	1951	362	1	1	2623	2277	.	0	0	0	0	0	0	508	662	2	140	1	342	554.4	307.4	193	2169	0.0909	1	173	-226.1	1977	508	0	.	.	193	2	1977	535	240.7	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 0, 20, 0]"	TRUE	2500509	1	video	TRUE	2490492	Fixations	9511	11	1	Trial: 1	2490372	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_1	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	09-Jan	30.3	1	10000	9	1	fam	fam_100.mp4
Joker_1	2	Joker_1.edf	RIGHT	RECORDING_SESSION	70685.83	2577	534	2592	0.1369	FALSE	.	2592	1	.	.	1	4638	0	589.4	257.3	1	2592	7229	0.25	1	227.4	.	4638	.	.	.	.	.	0.25	1	0	0	1	.	0	0	498	.	.	20	.	FIXATION_TRIGGER	2592	1	4638	589.4	257.3	2592	7229	0.25	1	227.4	.	4638	.	.	.	.	.	362	1	1	2577	2577	.	0	0	0	0	0	0	2592	662	1	.	.	.	.	.	.	.	.	.	.	.	.	2592	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 22]"	TRUE	2524836	1	video	TRUE	2505840	Fixations	18927	4	3	Trial: 2	2501202	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_1	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	09-Jan	30.3	1	19000	9	1	cong	GG_100.mp4
Joker_1	2	Joker_1.edf	RIGHT	RECORDING_SESSION	170574.22	2577	759	2592	0.1369	TRUE	19023	2592	1	.	.	1	4638	0	589.4	257.3	.	2592	7229	0.25	1	28.4	.	4638	.	.	.	.	.	0.25	1	0	0	0	.	0	0	0	.	.	21	9	leaving_agent	2592	1	4638	589.4	257.3	2592	7229	0.25	1	28.4	.	4638	.	.	.	.	.	561	0	0	2577	2577	.	0	0	0	0	0	0	.	790	1	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	0	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22]"	TRUE	2524836	1	video	TRUE	2505840	Fixations	18927	4	3	Trial: 2	2501202	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_1	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	09-Jan	30.3	1	19000	9	1	cong	GG_100.mp4
Joker_1	2	Joker_1.edf	RIGHT	RECORDING_SESSION	208828	2483.33	759	3260	0.1722	TRUE	19024	498	2	20	[20]	2	7255	2	421	219.3	1	3260	10889	0.75	3	347	-515.4	7255	1.57	161.9	7254	1	7230	0.75	3	0	0	2	.	0	0	15837	.	.	22	4	pointing_agent	2403	1	8156	295	198.5	3260	10889	0.75	3	347	-515.4	7255	0.33	-72.03	8155	3	8148	74	0	0	2629	2276	.	0	0	0	0	0	0	16335	450	1	359	1	7789	284.2	191.6	.	.	.	.	.	.	.	16335	0	.	0	2403	1	8156	295	198.5	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 22]"	TRUE	2524836	1	video	TRUE	2505840	Fixations	18927	4	3	Trial: 2	2501202	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_1	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	09-Jan	30.3	1	19000	9	1	cong	GG_100.mp4
Joker_2	1	Joker_2.edf	RIGHT	RECORDING_SESSION	70685.83	2378	534	1072	0.1163	FALSE	.	42	1	.	.	1	149	0	533.6	371.7	1	235	391	0.1818	2	171.6	.	149	.	.	.	.	.	0.4545	5	2	.	.	.	545	.	.	.	.	20	.	FIXATION_TRIGGER	294	3	4386	513.3	262.4	294	4679	0.0909	1	151.3	-458.6	4386	8.07	-175.64	4385	7	4304	362	1	1	2583	2075	.	0	0	0	0	0	0	1072	662	3	193	1	199	526.6	382.8	543	2078	0.1818	2	18.9	38.1	1491	1072	0	.	.	191	2	1491	380.9	327.8	294	4679	0.0909	1	151.3	-458.6	4386	234	ELLIPSE	"[20, 0, 20, 0, 20, 0]"	TRUE	7318266	1	video	TRUE	7308245	Fixations	9215	11	1	Trial: 1	7308139	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_2	1	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	fam	09-Feb	30.3	2	10000	9	1	fam	fam_100.mp4
Joker_2	2	Joker_2.edf	RIGHT	RECORDING_SESSION	70685.83	2264	534	2261	0.1242	FALSE	.	187	1	.	.	1	10119	0	576.7	310.1	1	450	10693	0.3333	2	214.7	.	10119	9.04	14.18	10118	.	10024	0.5	3	1	1	1	.	263	1823	10241	.	.	20	.	FIXATION_TRIGGER	1811	2	13055	411.2	316.5	1811	14865	0.1667	1	49.2	-416.3	13055	10.92	-155.79	13054	4	12910	362	1	1	2405	2109	.	1	1	0	0	0	0	450	662	2	263	1	10431	614	286.1	1811	14865	0.1667	1	49.2	-416.3	13055	450	0	1823	.	1811	2	13055	411.2	316.5	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 21, 20, 22, 0]"	TRUE	7348062	1	video	TRUE	7329042	Fixations	18209	6	3	Trial: 2	7318926	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_2	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GA	09-Feb	30.3	2	19000	9	2	incong	GA_100.mp4
Joker_2	2	Joker_2.edf	RIGHT	RECORDING_SESSION	177536.4	2267.33	759	2273	0.1248	TRUE	19024	187	1	.	.	1	10119	0	576.7	310.1	1	2273	12909	0.5	3	15.7	.	10119	9.04	14.18	10118	.	10024	0.5	3	1	0	0	.	1811	0	0	.	.	21	11	approaching_agent	1823	1	11087	778.3	171.9	2273	12909	0.5	3	15.7	.	10119	6.8	28.66	11086	3	10694	561	1	1	2405	2119	.	0	0	1	1	1	1	3634	790	1	263	1	10431	614	286.1	.	.	.	.	.	.	.	1823	0	10241	0	1823	1	11087	778.3	171.9	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 21, 20, 22, 0]"	TRUE	7348062	1	video	TRUE	7329042	Fixations	18209	6	3	Trial: 2	7318926	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_2	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GA	09-Feb	30.3	2	19000	9	2	incong	GA_100.mp4
Joker_2	2	Joker_2.edf	RIGHT	RECORDING_SESSION	208828	2270.5	759	11765	0.6461	TRUE	19024	1525	4	21	"[21, 20]"	3	13055	2	411.2	316.5	1	11765	25153	0.3333	2	337.2	-704.3	13055	10.92	-155.79	13054	4	12910	0.3333	2	0	0	0	.	0	0	0	.	.	22	4	pointing_agent	10240	1	14913	215	304	11765	25153	0.3333	2	337.2	-704.3	13055	5.19	-159.78	14912	5	14866	74	1	1	2432	2109	.	0	0	0	0	0	0	10241	450	1	10240	1	14913	215	304	.	.	.	.	.	.	.	10241	0	.	0	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 21, 20, 22, 0]"	TRUE	7348062	1	video	TRUE	7329042	Fixations	18209	6	3	Trial: 2	7318926	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_2	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GA	09-Feb	30.3	2	19000	9	2	incong	GA_100.mp4
Joker_3	1	Joker_3.edf	RIGHT	RECORDING_SESSION	70685.83	2908	534	1607	0.1643	FALSE	.	184	1	.	.	1	111	0	549.3	350.2	1	1607	1743	0.2857	2	187.3	.	111	.	.	.	.	.	0.2857	2	1	.	.	.	1423	.	.	.	.	20	.	FIXATION_TRIGGER	1423	1	321	617.7	289	1607	1743	0.2857	2	187.3	.	111	2.91	20.44	320	1	295	362	1	1	2995	2821	.	0	0	0	0	0	0	1607	662	1	1423	1	321	617.7	289	.	.	.	.	.	.	.	1607	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 0]"	TRUE	3843216	1	video	TRUE	3833196	Fixations	9782	7	1	Trial: 1	3833085	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_3	1	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	fam	09-Mar	30.3	3	10000	9	1	fam	fam_100.mp4
Joker_3	2	Joker_3.edf	RIGHT	RECORDING_SESSION	70685.83	2613	534	2626	0.1427	FALSE	.	2626	1	.	.	1	20569	0	570.2	272.7	1	2626	23194	0.25	1	208.2	.	20569	.	.	.	.	.	0.25	1	0	0	.	1	0	0	.	3575	.	20	.	FIXATION_TRIGGER	2626	1	20569	570.2	272.7	2626	23194	0.25	1	208.2	.	20569	.	.	.	.	.	362	1	1	2613	2613	.	0	0	0	0	0	0	2626	662	1	.	.	.	.	.	.	.	.	.	.	.	.	2626	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 23, 21]"	TRUE	3883451	1	video	TRUE	3864454	Fixations	18399	4	3	Trial: 2	3843885	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CA	09-Mar	30.3	3	19000	9	3	cong	CA_100.mp4
Joker_3	2	Joker_3.edf	RIGHT	RECORDING_SESSION	177536.4	2677	759	6372	0.3463	TRUE	19024	2626	1	.	.	1	20569	0	570.2	272.7	0	2626	23194	0.25	1	9.2	.	20569	.	.	.	.	.	0.75	3	0	1	.	0	0	2629	.	0	.	21	11	approaching_agent	2630	2	36937	384.3	210.1	3746	39566	0.5	2	77.4	231.3	27020	4.73	178.25	36936	3	36589	561	0	0	2798	2613	.	1	1	0	0	0	0	12198	790	2	1116	2	27020	562.4	234.6	3746	39566	0.5	2	77.4	231.3	27020	12198	1	.	0	2630	2	36937	384.3	210.1	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 23, 21]"	TRUE	3883451	1	video	TRUE	3864454	Fixations	18399	4	3	Trial: 2	3843885	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CA	09-Mar	30.3	3	19000	9	3	cong	CA_100.mp4
Joker_3	2	Joker_3.edf	RIGHT	RECORDING_SESSION	207832	2575	759	3444	0.1872	TRUE	19024	3444	2	20	[20]	2	23377	2	329.7	295.9	1	3444	26820	0.25	1	310.7	-551.2	23377	6.64	-174.69	23376	1	23195	0.25	1	0	1	.	0	0	9569	.	0	.	23	2	inviting_agent	3444	1	23377	329.7	295.9	3444	26820	0.25	1	310.7	-551.2	23377	6.64	-174.69	23376	1	23195	19	0	0	2575	2575	.	0	0	1	1	1	1	15773	395	1	.	.	.	.	.	.	.	.	.	.	.	.	3575	0	.	0	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 23, 21]"	TRUE	3883451	1	video	TRUE	3864454	Fixations	18399	4	3	Trial: 2	3843885	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Joker_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CA	09-Mar	30.3	3	19000	9	3	cong	CA_100.mp4
