RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_20	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_DURATION_20	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	stimulus_duration	sub_id	trial_number	trial_type	video_file
Knopfi_3	2	Knopfi_3.edf	RIGHT	RECORDING_SESSION	177536.4	4194	759	8740	0.6675	TRUE	13230	520	2	.	.	2	16426	0	724.6	195.7	1	8740	29280	0.6667	2	163.6	198.7	16426	11.67	-3.39	16425	1	16353	0.6667	2	0	1	0	.	0	8219	0	.	.	21	11	approaching_agent	8220	1	21061	459.1	159	8740	29280	0.6667	2	163.6	198.7	16426	7.4	169.03	21060	2	21001	561	0	0	4384	4004	.	0	0	0	0	0	0	12794	790	1	8220	1	21061	459.1	159	.	.	.	.	.	.	.	12794	0	.	-5794	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[0, 21]"	TRUE	1993437	2	from_reaction	TRUE	1980210	Fixations	13094	3	3	Trial: 2	1964157	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Knopfi_3	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	12-Mar	30.3	3	19000	12	3	incong	GA_100.mp4
Knopfi_3	2	Knopfi_3.edf	RIGHT	RECORDING_SESSION	208828	.	759	0	0	TRUE	13230	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	22	4	pointing_agent	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	74	0	0	.	.	.	.	.	.	.	.	.	.	450	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-5794	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[0, 21]"	TRUE	1993437	2	from_reaction	TRUE	1980210	Fixations	13094	3	3	Trial: 2	1964157	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Knopfi_3	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	12-Mar	30.3	3	19000	12	3	incong	GA_100.mp4
Knopfi_4	1	Knopfi_4.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	15745886	2	from_reaction	TRUE	15741671	Fixations	4000	3	1	Trial: 1	15735542	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Knopfi_4	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	12-Apr	30.3	4	10000	12	1	fam	fam_100.mp4
Knopfi_4	2	Knopfi_4.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[22, 21, 0]"	TRUE	15766057	2	from_reaction	TRUE	15752849	Fixations	13055	3	3	Trial: 2	15746592	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Knopfi_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	12-Apr	30.3	4	19000	12	4	cong	GG_100.mp4
Knopfi_4	2	Knopfi_4.edf	RIGHT	RECORDING_SESSION	170574.22	4195	759	6300	0.4826	TRUE	13230	6300	2	22	[22]	2	6909	1	803.5	150.9	0	6300	13324	0.3333	1	247	326.1	6909	16.83	-2.04	6847	1	6778	0.3333	1	0	0	0	.	0	0	0	.	.	21	9	leaving_agent	6300	1	6909	803.5	150.9	6300	13324	0.3333	1	247	326.1	6909	16.83	-2.04	6847	1	6778	561	0	0	4195	4195	.	1	1	0	0	0	0	6477	790	1	.	.	.	.	.	.	.	.	.	.	.	.	6477	1	.	-5793	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[22, 21, 0]"	TRUE	15766057	2	from_reaction	TRUE	15752849	Fixations	13055	3	3	Trial: 2	15746592	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Knopfi_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	12-Apr	30.3	4	19000	12	4	cong	GG_100.mp4
Knopfi_4	2	Knopfi_4.edf	RIGHT	RECORDING_SESSION	208828	4461	759	520	0.0398	TRUE	13231	520	1	.	.	1	6257	0	234.9	123.8	1	520	6777	0.3333	1	160.9	.	6257	.	.	.	.	.	0.3333	1	0	1	0	.	0	6477	0	.	.	22	4	pointing_agent	520	1	6257	234.9	123.8	520	6777	0.3333	1	160.9	.	6257	.	.	.	.	.	74	0	0	4461	4461	.	0	0	1	1	1	1	6998	450	1	.	.	.	.	.	.	.	.	.	.	.	.	521	0	.	-5793	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[22, 21, 0]"	TRUE	15766057	2	from_reaction	TRUE	15752849	Fixations	13055	3	3	Trial: 2	15746592	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Knopfi_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GG	12-Apr	30.3	4	19000	12	4	cong	GG_100.mp4
Lenny_1	1	Lenny_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	2954459	2	from_reaction	TRUE	2950233	Fixations	3907	7	1	Trial: 1	2944205	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_1	1	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	fam	14-Jan	12	1	10000	14	1	fam	fam_100.mp4
Lenny_1	2	Lenny_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	.	0	0	0	.	0	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[23, 21, 23]"	TRUE	2974754	2	from_reaction	TRUE	2961527	Fixations	13083	3	3	Trial: 2	2955419	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_1	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CA	14-Jan	12	1	19000	14	1	cong	CA_100.mp4
Lenny_1	2	Lenny_1.edf	RIGHT	RECORDING_SESSION	177536.4	4305	759	1043	0.0797	TRUE	13229	1043	2	23	[23]	2	6693	1	589.1	207.3	0	1043	7846	0.3333	1	81.6	361.6	6693	12.7	4.8	6691	1	6616	0.3333	1	0	0	.	1	0	0	.	10660	.	21	11	approaching_agent	1043	1	6693	589.1	207.3	1043	7846	0.3333	1	81.6	361.6	6693	12.7	4.8	6691	1	6616	561	0	0	4305	4305	.	1	1	0	0	0	0	1915	790	1	.	.	.	.	.	.	.	.	.	.	.	.	1915	1	.	-5795	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[23, 21, 23]"	TRUE	2974754	2	from_reaction	TRUE	2961527	Fixations	13083	3	3	Trial: 2	2955419	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_1	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CA	14-Jan	12	1	19000	14	1	cong	CA_100.mp4
Lenny_1	2	Lenny_1.edf	RIGHT	RECORDING_SESSION	207832	4817.5	759	11168	0.8536	TRUE	13229	507	1	.	.	1	6108	0	199.4	222.4	1	507	6615	0.3333	1	180.4	.	6108	.	.	.	.	.	0.6667	2	0	1	.	0	0	1915	.	0	.	23	2	inviting_agent	10661	2	8675	224.1	215.2	10661	19335	0.3333	1	195.1	-570.1	8675	10.51	-175.52	8674	2	8607	19	0	0	4850	4785	.	0	0	1	1	1	1	13083	395	2	10661	2	8675	224.1	215.2	10661	19335	0.3333	1	195.1	-570.1	8675	11168	0	.	-5795	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[23, 21, 23]"	TRUE	2974754	2	from_reaction	TRUE	2961527	Fixations	13083	3	3	Trial: 2	2955419	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_1	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CA	14-Jan	12	1	19000	14	1	cong	CA_100.mp4
Lenny_2	1	Lenny_2.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	2721596	2	from_reaction	TRUE	2717383	Fixations	4050	3	1	Trial: 1	2711327	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_2	1	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	fam	14-Feb	12	2	10000	14	1	fam	fam_100.mp4
Lenny_2	2	Lenny_2.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[22, 21, 22, 0, 22, 21]"	TRUE	2741767	2	from_reaction	TRUE	2728569	Fixations	12819	7	3	Trial: 2	2722409	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_2	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CG	14-Feb	12	2	19000	14	2	incong	CG_100.mp4
Lenny_2	2	Lenny_2.edf	RIGHT	RECORDING_SESSION	170574.22	6487.33	759	1387	0.1082	TRUE	13224	812	2	22	[22]	2	6881	1	726.9	158.1	0	812	7785	0.1429	1	170.4	412.3	6881	16.87	0.89	6880	1	6806	0.4286	3	0	1	1	.	0	417	4835	.	.	21	9	leaving_agent	418	2	18941	943.4	157.1	575	19358	0.2857	2	30.9	409.7	18748	3.35	-1.39	18940	6	18905	561	0	0	6912	6188	.	1	2	0	0	0	0	905	790	2	157	2	18748	801.9	152	575	19358	0.2857	2	30.9	409.7	18748	905	1	.	-5799	418	2	18941	943.4	157.1	.	.	.	.	.	.	.	95	RECTANGLE	"[22, 21, 22, 0, 22, 21]"	TRUE	2741767	2	from_reaction	TRUE	2728569	Fixations	12819	7	3	Trial: 2	2722409	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_2	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CG	14-Feb	12	2	19000	14	2	incong	CG_100.mp4
Lenny_2	2	Lenny_2.edf	RIGHT	RECORDING_SESSION	207832	7190	759	10599	0.8268	TRUE	13225	645	1	.	.	1	6160	0	148.7	156.1	1	645	6805	0.1429	1	129.7	.	6160	.	.	.	.	.	0.4286	3	0	2	0	.	0	1062	0	.	.	22	2	inviting_agent	5119	3	13518	151.3	138.2	5119	18636	0.1429	1	122.3	-271.4	13518	3.07	-177.83	13517	4	13487	19	0	0	7262	7076	.	0	0	1	2	1	2	12079	395	3	4835	2	7877	117.9	166.9	4835	12711	0.1429	1	88.9	-707.9	7877	10600	0	.	-5799	5119	3	13518	151.3	138.2	5119	18636	0.1429	1	122.3	-271.4	13518	95	RECTANGLE	"[22, 21, 22, 0, 22, 21]"	TRUE	2741767	2	from_reaction	TRUE	2728569	Fixations	12819	7	3	Trial: 2	2722409	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_2	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	CG	14-Feb	12	2	19000	14	2	incong	CG_100.mp4
Lenny_3	1	Lenny_3.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	1761136	2	from_reaction	TRUE	1756910	Fixations	4017	4	1	Trial: 1	1750689	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_3	1	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	fam	14-Mar	12	3	10000	14	1	fam	fam_100.mp4
Lenny_3	2	Lenny_3.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[0, 21, 0, 21, 0]"	TRUE	1781127	2	from_reaction	TRUE	1767920	Fixations	12820	7	3	Trial: 2	1761853	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GG	14-Mar	12	3	19000	14	3	cong	GG_100.mp4
Lenny_3	2	Lenny_3.edf	RIGHT	RECORDING_SESSION	170574.22	5362.5	759	2523	0.1968	TRUE	13231	835	2	.	.	2	6511	0	631	207	1	835	7819	0.1429	1	68.5	511.8	6511	17.41	-11.86	6510	1	6426	0.2857	2	0	0	0	.	0	0	0	.	.	21	9	leaving_agent	1688	2	11554	866.8	160.1	1688	13241	0.1429	1	95.8	528.9	11554	24.32	-4.91	11553	4	11459	561	0	0	5462	5263	.	0	0	0	0	0	0	3177	790	2	1688	2	11554	866.8	160.1	1688	13241	0.1429	1	95.8	528.9	11554	3177	0	.	-5792	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[0, 21, 0, 21, 0]"	TRUE	1781127	2	from_reaction	TRUE	1767920	Fixations	12820	7	3	Trial: 2	1761853	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GG	14-Mar	12	3	19000	14	3	cong	GG_100.mp4
Lenny_3	2	Lenny_3.edf	RIGHT	RECORDING_SESSION	208828	.	759	0	0	TRUE	13232	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	22	4	pointing_agent	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	74	0	0	.	.	.	.	.	.	.	.	.	.	450	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-5792	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[0, 21, 0, 21, 0]"	TRUE	1781127	2	from_reaction	TRUE	1767920	Fixations	12820	7	3	Trial: 2	1761853	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lenny_3	2	FALSE	"(255, 255, 255, 255)"	white	w_cuckoo64.mp4	GG	14-Mar	12	3	19000	14	3	cong	GG_100.mp4
Lilly_1	1	Lilly_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	5921317	2	from_reaction	TRUE	5917090	Fixations	3976	8	1	Trial: 1	5911177	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lilly_1	1	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	fam	06-Jan	30.3	1	10000	6	1	fam	fam_100.mp4
Lilly_1	2	Lilly_1.edf	RIGHT	RECORDING_SESSION	70685.83	3308.5	534	5920	0.4633	FALSE	.	510	1	.	.	1	6450	0	513	324.4	1	510	6959	0.2	1	151	.	6450	.	.	.	.	.	0.4	2	0	1	0	.	0	1892	0	.	.	20	.	FIXATION_TRIGGER	5410	2	9690	457.8	256.3	5410	15099	0.2	1	95.8	-603.2	9690	15.43	169.82	9689	3	9586	362	1	1	3476	3141	.	0	0	0	0	0	0	510	662	2	5410	2	9690	457.8	256.3	5410	15099	0.2	1	95.8	-603.2	9690	510	0	1892	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[20, 21, 0, 20, 0]"	TRUE	5941630	2	from_reaction	TRUE	5928431	Fixations	12779	5	3	Trial: 2	5921981	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lilly_1	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GA	06-Jan	30.3	1	19000	6	1	incong	GA_100.mp4
Lilly_1	2	Lilly_1.edf	RIGHT	RECORDING_SESSION	177536.4	3174.5	759	6222	0.4869	TRUE	13226	812	2	20	[20]	2	7004	1	668.2	397.6	1	812	7985	0.2	1	150.7	48	7004	3.8	-22.08	7003	1	6960	0.4	2	0	0	0	.	0	0	0	.	.	21	11	approaching_agent	5410	2	9690	457.8	256.3	5410	15099	0.2	1	177.8	-404.2	9690	15.43	169.82	9689	3	9586	561	1	1	3476	2873	.	0	0	0	0	0	0	7302	790	2	5410	2	9690	457.8	256.3	5410	15099	0.2	1	177.8	-404.2	9690	1892	0	.	-5798	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 21, 0, 20, 0]"	TRUE	5941630	2	from_reaction	TRUE	5928431	Fixations	12779	5	3	Trial: 2	5921981	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lilly_1	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GA	06-Jan	30.3	1	19000	6	1	incong	GA_100.mp4
Lilly_1	2	Lilly_1.edf	RIGHT	RECORDING_SESSION	208828	.	759	0	0	TRUE	13226	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	.	0	0	0	.	.	22	4	pointing_agent	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	74	0	0	.	.	.	.	.	.	.	.	.	.	450	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-5798	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[20, 21, 0, 20, 0]"	TRUE	5941630	2	from_reaction	TRUE	5928431	Fixations	12779	5	3	Trial: 2	5921981	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Lilly_1	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GA	06-Jan	30.3	1	19000	6	1	incong	GA_100.mp4
